parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra,i,idx0,idx1,idx2,idx3,inst,j,pname,pstyle,ptype,usecol,x,y,zone
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:7_x:1875.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,7,sto,m,gr,,1875.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:8_x:2125.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,8,sto,m,gr,,2125.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:9_x:2375.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,9,sto,m,gr,,2375.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:10_x:2625.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,10,sto,m,gr,,2625.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:11_x:2875.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,11,sto,m,gr,,2875.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:12_x:3125.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,12,sto,m,gr,,3125.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:13_x:3375.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,13,sto,m,gr,,3375.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:14_x:3625.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,14,sto,m,gr,,3625.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:15_x:3875.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,15,sto,m,gr,,3875.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:38_j:16_x:4125.00_y:375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,38,,,,,0,16,sto,m,gr,,4125.00,375.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:5_x:1375.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,5,sto,m,gr,,1375.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:6_x:1625.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,6,sto,m,gr,,1625.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:7_x:1875.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,7,sto,m,gr,,1875.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:8_x:2125.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,8,sto,m,gr,,2125.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:9_x:2375.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,9,sto,m,gr,,2375.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:10_x:2625.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,10,sto,m,gr,,2625.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:11_x:2875.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,11,sto,m,gr,,2875.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:12_x:3125.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,12,sto,m,gr,,3125.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:13_x:3375.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,13,sto,m,gr,,3375.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:14_x:3625.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,14,sto,m,gr,,3625.00,125.00,1
pname:sto_sy_layer3_gr_inst:0_ptype:gr_pstyle:m_i:39_j:15_x:3875.00_y:125.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_gr,1.0,0.0,1,,39,,,,,0,15,sto,m,gr,,3875.00,125.00,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:2_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,2,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:2_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,2,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:2_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,2,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:2_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,2,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:7_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,7,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:7_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,7,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:7_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,7,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:7_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,7,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:12_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,12,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:12_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,12,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:12_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,12,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:17_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,17,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:17_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,17,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:17_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,17,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:22_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,22,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:22_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,22,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:22_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,22,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:22_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,22,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:27_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,27,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:27_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,27,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:27_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,27,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:27_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,27,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:32_j:2_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,32,,,,,0,2,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:32_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,32,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:32_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,32,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:32_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,32,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:37_j:7_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,37,,,,,0,7,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:37_j:12_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,37,,,,,0,12,sto,m,pp,,,,1
pname:sto_sy_layer3_pp_inst:0_ptype:pp_pstyle:m_i:37_j:17_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer3_pp,1.0,0.0,1,,37,,,,,0,17,sto,m,pp,,,,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:0_x:125.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,0,sto,m,gr,,125.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:1_x:375.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,1,sto,m,gr,,375.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:2_x:625.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,2,sto,m,gr,,625.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:3_x:875.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,3,sto,m,gr,,875.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:4_x:1125.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,4,sto,m,gr,,1125.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:5_x:1375.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,5,sto,m,gr,,1375.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:6_x:1625.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,6,sto,m,gr,,1625.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:7_x:1875.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,7,sto,m,gr,,1875.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:8_x:2125.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,8,sto,m,gr,,2125.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:9_x:2375.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,9,sto,m,gr,,2375.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:10_x:2625.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,10,sto,m,gr,,2625.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:11_x:2875.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,11,sto,m,gr,,2875.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:12_x:3125.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,12,sto,m,gr,,3125.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:13_x:3375.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,13,sto,m,gr,,3375.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:14_x:3625.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,14,sto,m,gr,,3625.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:15_x:3875.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,15,sto,m,gr,,3875.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:16_x:4125.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,16,sto,m,gr,,4125.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:17_x:4375.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,17,sto,m,gr,,4375.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:18_x:4625.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,18,sto,m,gr,,4625.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:0_j:19_x:4875.00_y:9875.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,0,,,,,0,19,sto,m,gr,,4875.00,9875.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:0_x:125.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,0,sto,m,gr,,125.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:1_x:375.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,1,sto,m,gr,,375.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:2_x:625.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,2,sto,m,gr,,625.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:3_x:875.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,3,sto,m,gr,,875.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:4_x:1125.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,4,sto,m,gr,,1125.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:5_x:1375.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,5,sto,m,gr,,1375.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:6_x:1625.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,6,sto,m,gr,,1625.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:7_x:1875.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,7,sto,m,gr,,1875.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:8_x:2125.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,8,sto,m,gr,,2125.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:9_x:2375.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,9,sto,m,gr,,2375.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:10_x:2625.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,10,sto,m,gr,,2625.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:11_x:2875.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,11,sto,m,gr,,2875.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:12_x:3125.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,12,sto,m,gr,,3125.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:13_x:3375.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,13,sto,m,gr,,3375.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:14_x:3625.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,14,sto,m,gr,,3625.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:15_x:3875.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,15,sto,m,gr,,3875.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:16_x:4125.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,16,sto,m,gr,,4125.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:17_x:4375.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,17,sto,m,gr,,4375.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:18_x:4625.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,18,sto,m,gr,,4625.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:1_j:19_x:4875.00_y:9625.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,1,,,,,0,19,sto,m,gr,,4875.00,9625.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:0_x:125.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,0,sto,m,gr,,125.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:1_x:375.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,1,sto,m,gr,,375.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:2_x:625.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,2,sto,m,gr,,625.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:3_x:875.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,3,sto,m,gr,,875.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:4_x:1125.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,4,sto,m,gr,,1125.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:5_x:1375.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,5,sto,m,gr,,1375.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:6_x:1625.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,6,sto,m,gr,,1625.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:7_x:1875.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,7,sto,m,gr,,1875.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:8_x:2125.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,8,sto,m,gr,,2125.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:9_x:2375.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,9,sto,m,gr,,2375.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:10_x:2625.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,10,sto,m,gr,,2625.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:11_x:2875.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,11,sto,m,gr,,2875.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:12_x:3125.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,12,sto,m,gr,,3125.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:13_x:3375.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,13,sto,m,gr,,3375.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:14_x:3625.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,14,sto,m,gr,,3625.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:15_x:3875.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,15,sto,m,gr,,3875.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:16_x:4125.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,16,sto,m,gr,,4125.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:17_x:4375.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,17,sto,m,gr,,4375.00,9375.00,1
pname:sto_sy_layer2_gr_inst:0_ptype:gr_pstyle:m_i:2_j:18_x:4625.00_y:9375.00_zone:1,log,factor,1.0,0.9,1.1,sto_sy_layer2_gr,1.0,0.0,1,,2,,,,,0,18,sto,m,gr,,4625.00,9375.00,1
